Date,Surface temperature average weight,Number of cloud free observations
2009-03-30 00:00:00,250,35
2009-03-31 00:00:00,251,34
2009-04-01 00:00:00,251,37
2009-04-02 00:00:00,252,36
2009-04-03 00:00:00,253,35
2009-04-04 00:00:00,254,35
2009-04-05 00:00:00,254,35
2009-04-06 00:00:00,254,32
2009-04-07 00:00:00,255,30
2009-04-08 00:00:00,256,24
2009-04-09 00:00:00,254,18
2009-04-10 00:00:00,254,14
2009-04-11 00:00:00,255,14
2009-04-12 00:00:00,255,15
2009-04-13 00:00:00,255,19
2009-04-14 00:00:00,255,22
2009-04-15 00:00:00,256,23
2009-04-16 00:00:00,256,27
2009-04-17 00:00:00,257,30
2009-04-18 00:00:00,258,25
2009-04-19 00:00:00,260,29
2009-04-20 00:00:00,262,31
2009-04-21 00:00:00,264,32
2009-04-22 00:00:00,265,30
2009-04-23 00:00:00,268,33
2009-04-24 00:00:00,273,35
2009-04-25 00:00:00,273,42
2009-04-26 00:00:00,273,45
2009-04-27 00:00:00,273,42
2009-04-28 00:00:00,273,39
2009-04-29 00:00:00,272,44
2009-04-30 00:00:00,272,37
2009-05-01 00:00:00,271,33
2009-05-02 00:00:00,269,24
2009-05-03 00:00:00,268,16
2009-05-04 00:00:00,268,14
2009-05-05 00:00:00,268,13
2009-05-06 00:00:00,268,9
2009-05-07 00:00:00,268,9
2009-05-08 00:00:00,-999,4
2009-05-09 00:00:00,-999,4
2009-05-10 00:00:00,268,8
2009-05-11 00:00:00,269,13
2009-05-12 00:00:00,269,12
2009-05-13 00:00:00,271,14
2009-05-14 00:00:00,272,22
2009-05-15 00:00:00,273,27
2009-05-16 00:00:00,272,28
2009-05-17 00:00:00,273,25
2009-05-18 00:00:00,274,22
2009-05-19 00:00:00,274,22
2009-05-20 00:00:00,274,19
2009-05-21 00:00:00,274,11
2009-05-22 00:00:00,275,9
2009-05-23 00:00:00,276,10
2009-05-24 00:00:00,277,9
2009-05-25 00:00:00,277,8
2009-05-26 00:00:00,278,9
2009-05-27 00:00:00,278,8
2009-05-28 00:00:00,278,8
2009-05-29 00:00:00,280,8
2009-05-30 00:00:00,284,10
2009-05-31 00:00:00,284,17
2009-06-01 00:00:00,285,16
2009-06-02 00:00:00,285,20
2009-06-03 00:00:00,285,25
2009-06-04 00:00:00,285,27
2009-06-05 00:00:00,285,25
2009-06-06 00:00:00,284,21
2009-06-07 00:00:00,283,14
2009-06-08 00:00:00,284,13
2009-06-09 00:00:00,283,12
2009-06-10 00:00:00,282,14
2009-06-11 00:00:00,282,15
2009-06-12 00:00:00,283,19
2009-06-13 00:00:00,284,30
2009-06-14 00:00:00,284,39
2009-06-15 00:00:00,284,43
2009-06-16 00:00:00,285,48
2009-06-17 00:00:00,285,46
2009-06-18 00:00:00,286,45
2009-06-19 00:00:00,286,42
2009-06-20 00:00:00,287,38
2009-06-21 00:00:00,287,29
2009-06-22 00:00:00,287,25
2009-06-23 00:00:00,286,25
2009-06-24 00:00:00,286,30
2009-06-25 00:00:00,286,36
2009-06-26 00:00:00,286,39
2009-06-27 00:00:00,286,32
2009-06-28 00:00:00,286,38
2009-06-29 00:00:00,286,48
2009-06-30 00:00:00,286,47
2009-07-01 00:00:00,285,38
2009-07-02 00:00:00,285,36
2009-07-03 00:00:00,285,32
2009-07-04 00:00:00,284,37
2009-07-05 00:00:00,285,35
2009-07-06 00:00:00,284,28
2009-07-07 00:00:00,285,25
2009-07-08 00:00:00,285,25
2009-07-09 00:00:00,285,19
2009-07-10 00:00:00,284,24
2009-07-11 00:00:00,285,25
2009-07-12 00:00:00,285,23
2009-07-13 00:00:00,285,28
2009-07-14 00:00:00,284,28
2009-07-15 00:00:00,285,27
2009-07-16 00:00:00,285,27
2009-07-17 00:00:00,286,21
2009-07-18 00:00:00,286,15
2009-07-19 00:00:00,286,16
2009-07-20 00:00:00,286,11
2009-07-21 00:00:00,288,10
2009-07-22 00:00:00,289,12
2009-07-23 00:00:00,290,16
2009-07-24 00:00:00,291,20
2009-07-25 00:00:00,291,22
2009-07-26 00:00:00,291,19
2009-07-27 00:00:00,293,17
2009-07-28 00:00:00,292,14
2009-07-29 00:00:00,291,17
2009-07-30 00:00:00,291,16
2009-07-31 00:00:00,289,12
2009-08-01 00:00:00,288,10
2009-08-02 00:00:00,287,13
2009-08-03 00:00:00,287,12
2009-08-04 00:00:00,287,11
2009-08-05 00:00:00,278,7
2009-08-06 00:00:00,280,7
2009-08-07 00:00:00,280,10
2009-08-08 00:00:00,280,10
2009-08-09 00:00:00,280,7
2009-08-10 00:00:00,280,7
2009-08-11 00:00:00,281,16
2009-08-12 00:00:00,283,21
2009-08-13 00:00:00,283,18
2009-08-14 00:00:00,283,24
2009-08-15 00:00:00,283,32
2009-08-16 00:00:00,283,37
2009-08-17 00:00:00,283,45
2009-08-18 00:00:00,284,42
2009-08-19 00:00:00,284,36
2009-08-20 00:00:00,284,37
2009-08-21 00:00:00,284,32
2009-08-22 00:00:00,284,24
2009-08-23 00:00:00,283,19
2009-08-24 00:00:00,283,11
2009-08-25 00:00:00,278,12
2009-08-26 00:00:00,279,17
2009-08-27 00:00:00,279,20
2009-08-28 00:00:00,279,19
2009-08-29 00:00:00,279,21
2009-08-30 00:00:00,281,29
2009-08-31 00:00:00,282,36
2009-09-01 00:00:00,283,30
2009-09-02 00:00:00,283,27
2009-09-03 00:00:00,283,30
2009-09-04 00:00:00,283,28
2009-09-05 00:00:00,283,29
2009-09-06 00:00:00,282,23
2009-09-07 00:00:00,281,16
2009-09-08 00:00:00,281,16
2009-09-09 00:00:00,281,21
2009-09-10 00:00:00,281,20
2009-09-11 00:00:00,281,19
2009-09-12 00:00:00,280,16
2009-09-13 00:00:00,280,14
2009-09-14 00:00:00,279,15
2009-09-15 00:00:00,279,15
2009-09-16 00:00:00,278,9
2009-09-17 00:00:00,-999,4
2009-09-18 00:00:00,-999,4
2009-09-19 00:00:00,-999,4
2009-09-20 00:00:00,-999,4
2009-09-21 00:00:00,-999,3
2009-09-22 00:00:00,-999,2
2009-09-23 00:00:00,270,3
2009-09-24 00:00:00,269,4
2009-09-25 00:00:00,269,7
2009-09-26 00:00:00,269,9
2009-09-27 00:00:00,269,9
2009-09-28 00:00:00,269,9
2009-09-29 00:00:00,269,9
2009-09-30 00:00:00,-999,7
2009-10-01 00:00:00,-999,5
2009-10-02 00:00:00,-999,6
2009-10-03 00:00:00,266,8
2009-10-04 00:00:00,266,8
2009-10-05 00:00:00,267,11
2009-10-06 00:00:00,267,14
2009-10-07 00:00:00,268,17
2009-10-08 00:00:00,269,19
2009-10-09 00:00:00,270,16
2009-10-10 00:00:00,271,12
2009-10-11 00:00:00,271,12
2009-10-12 00:00:00,270,9
2009-10-13 00:00:00,270,6
2009-10-14 00:00:00,269,5
2009-10-15 00:00:00,-999,5
2009-10-16 00:00:00,-999,5
2009-10-17 00:00:00,-999,9
2009-10-18 00:00:00,-999,11
2009-10-19 00:00:00,-999,14
2009-10-20 00:00:00,-999,17
2009-10-21 00:00:00,261,16
2009-10-22 00:00:00,261,14
2009-10-23 00:00:00,261,15
2009-10-24 00:00:00,260,11
2009-10-25 00:00:00,260,9
2009-10-26 00:00:00,259,6
2009-10-27 00:00:00,260,3
2009-10-28 00:00:00,-999,2
2009-10-29 00:00:00,253,7
2009-10-30 00:00:00,250,7
2009-10-31 00:00:00,250,7
2009-11-01 00:00:00,250,7
2009-11-02 00:00:00,250,8
2009-11-03 00:00:00,250,8
2009-11-04 00:00:00,247,16
2009-11-05 00:00:00,245,19
2009-11-06 00:00:00,245,19
2009-11-07 00:00:00,246,25
2009-11-08 00:00:00,245,27
2009-11-09 00:00:00,245,26
2009-11-10 00:00:00,245,29
2009-11-11 00:00:00,245,24
2009-11-12 00:00:00,245,22
2009-11-13 00:00:00,244,20
2009-11-14 00:00:00,244,14
2009-11-15 00:00:00,244,18
2009-11-16 00:00:00,244,27
2009-11-17 00:00:00,244,29
2009-11-18 00:00:00,245,34
2009-11-19 00:00:00,246,36
2009-11-20 00:00:00,246,38
2009-11-21 00:00:00,248,48
2009-11-22 00:00:00,249,52
2009-11-23 00:00:00,249,52
2009-11-24 00:00:00,250,55
2009-11-25 00:00:00,250,49
2009-11-26 00:00:00,252,46
2009-11-27 00:00:00,252,50
2009-11-28 00:00:00,252,45
2009-11-29 00:00:00,252,38
2009-11-30 00:00:00,253,30
2009-12-01 00:00:00,254,22
2009-12-02 00:00:00,254,22
2009-12-03 00:00:00,254,19
2009-12-04 00:00:00,255,14
2009-12-05 00:00:00,257,9
2009-12-06 00:00:00,260,6
2009-12-07 00:00:00,259,5
2009-12-08 00:00:00,259,5
2009-12-09 00:00:00,259,3
2009-12-10 00:00:00,-999,5
2009-12-11 00:00:00,240,9
2009-12-12 00:00:00,240,14
2009-12-13 00:00:00,240,15
2009-12-14 00:00:00,240,23
2009-12-15 00:00:00,243,33
2009-12-16 00:00:00,245,44
2009-12-17 00:00:00,246,45
2009-12-18 00:00:00,247,42
2009-12-19 00:00:00,247,43
2009-12-20 00:00:00,247,45
2009-12-21 00:00:00,248,40
2009-12-22 00:00:00,248,38
2009-12-23 00:00:00,245,39
2009-12-24 00:00:00,245,42
2009-12-25 00:00:00,244,40
2009-12-26 00:00:00,244,34
2009-12-27 00:00:00,245,31
2009-12-28 00:00:00,244,28
2009-12-29 00:00:00,243,20
2009-12-30 00:00:00,243,8
2009-12-31 00:00:00,-999,-999
2010-01-01 00:00:00,245,20
2010-01-02 00:00:00,243,20
2010-01-03 00:00:00,240,22
2010-01-04 00:00:00,234,23
2010-01-05 00:00:00,232,24
2010-01-06 00:00:00,231,32
2010-01-07 00:00:00,231,39
2010-01-08 00:00:00,231,41
2010-01-09 00:00:00,251,44
2010-01-10 00:00:00,231,54
2010-01-11 00:00:00,230,53
2010-01-12 00:00:00,232,43
2010-01-13 00:00:00,234,37
2010-01-14 00:00:00,235,37
2010-01-15 00:00:00,235,34
2010-01-16 00:00:00,235,31
2010-01-17 00:00:00,244,27
2010-01-18 00:00:00,245,31
2010-01-19 00:00:00,242,39
2010-01-20 00:00:00,247,41
2010-01-21 00:00:00,247,33
2010-01-22 00:00:00,247,34
2010-01-23 00:00:00,248,39
2010-01-24 00:00:00,248,37
2010-01-25 00:00:00,248,34
2010-01-26 00:00:00,249,26
2010-01-27 00:00:00,248,19
2010-01-28 00:00:00,247,20
2010-01-29 00:00:00,242,20
2010-01-30 00:00:00,242,21
2010-01-31 00:00:00,242,21
2010-02-01 00:00:00,241,24
2010-02-02 00:00:00,242,24
2010-02-03 00:00:00,242,24
2010-02-04 00:00:00,242,22
2010-02-05 00:00:00,248,21
2010-02-06 00:00:00,250,14
2010-02-07 00:00:00,251,13
2010-02-08 00:00:00,247,7
2010-02-09 00:00:00,247,7
2010-02-10 00:00:00,251,10
2010-02-11 00:00:00,251,12
2010-02-12 00:00:00,251,14
2010-02-13 00:00:00,251,14
2010-02-14 00:00:00,251,11
2010-02-15 00:00:00,251,11
2010-02-16 00:00:00,249,10
2010-02-17 00:00:00,247,8
2010-02-18 00:00:00,243,9
2010-02-19 00:00:00,242,12
2010-02-20 00:00:00,239,17
2010-02-21 00:00:00,239,18
2010-02-22 00:00:00,239,19
2010-02-23 00:00:00,238,19
2010-02-24 00:00:00,237,18
2010-02-25 00:00:00,-999,15
2010-02-26 00:00:00,247,12
2010-02-27 00:00:00,250,13
2010-02-28 00:00:00,242,13
2010-03-01 00:00:00,247,11
2010-03-02 00:00:00,257,15
2010-03-03 00:00:00,250,19
2010-03-04 00:00:00,249,20
2010-03-05 00:00:00,249,22
2010-03-06 00:00:00,248,22
2010-03-07 00:00:00,248,21
2010-03-08 00:00:00,264,24
2010-03-09 00:00:00,267,20
2010-03-10 00:00:00,246,18
2010-03-11 00:00:00,245,24
2010-03-12 00:00:00,245,20
2010-03-13 00:00:00,244,16
2010-03-14 00:00:00,245,19
2010-03-15 00:00:00,245,24
2010-03-16 00:00:00,245,26
2010-03-17 00:00:00,245,28
2010-03-18 00:00:00,251,28
2010-03-19 00:00:00,245,33
2010-03-20 00:00:00,248,33
2010-03-21 00:00:00,248,31
2010-03-22 00:00:00,249,25
2010-03-23 00:00:00,251,24
2010-03-24 00:00:00,254,20
2010-03-25 00:00:00,255,16
2010-03-26 00:00:00,-999,12
2010-03-27 00:00:00,257,10
2010-03-28 00:00:00,250,7
2010-03-29 00:00:00,257,11
2010-03-30 00:00:00,250,16
2010-03-31 00:00:00,250,17
2010-04-01 00:00:00,272,14
2010-04-02 00:00:00,256,20
2010-04-03 00:00:00,257,22
2010-04-04 00:00:00,259,32
2010-04-05 00:00:00,260,27
2010-04-06 00:00:00,261,28
2010-04-07 00:00:00,263,28
2010-04-08 00:00:00,270,32
2010-04-09 00:00:00,270,34
2010-04-10 00:00:00,268,36
2010-04-11 00:00:00,268,34
2010-04-12 00:00:00,268,41
2010-04-13 00:00:00,268,40
2010-04-14 00:00:00,270,43
2010-04-15 00:00:00,271,41
2010-04-16 00:00:00,272,35
2010-04-17 00:00:00,272,31
2010-04-18 00:00:00,257,30
2010-04-19 00:00:00,272,27
2010-04-20 00:00:00,272,21
2010-04-21 00:00:00,272,21
2010-04-22 00:00:00,272,20
2010-04-23 00:00:00,270,17
2010-04-24 00:00:00,270,17
2010-04-25 00:00:00,269,13
2010-04-26 00:00:00,269,14
2010-04-27 00:00:00,269,18
2010-04-28 00:00:00,256,15
2010-04-29 00:00:00,268,14
2010-04-30 00:00:00,257,20
2010-05-01 00:00:00,283,23
2010-05-02 00:00:00,282,21
2010-05-03 00:00:00,267,15
2010-05-04 00:00:00,268,11
2010-05-05 00:00:00,269,12
2010-05-06 00:00:00,269,14
2010-05-07 00:00:00,270,10
2010-05-08 00:00:00,290,7
2010-05-09 00:00:00,289,7
2010-05-10 00:00:00,-999,7
2010-05-11 00:00:00,-999,8
2010-05-12 00:00:00,-999,6
2010-05-13 00:00:00,-999,5
2010-05-14 00:00:00,-999,5
2010-05-15 00:00:00,-999,5
2010-05-16 00:00:00,-999,6
2010-05-17 00:00:00,-999,7
2010-05-18 00:00:00,268,7
2010-05-19 00:00:00,283,9
2010-05-20 00:00:00,283,13
2010-05-21 00:00:00,283,15
2010-05-22 00:00:00,283,19
2010-05-23 00:00:00,282,18
2010-05-24 00:00:00,282,20
2010-05-25 00:00:00,281,21
2010-05-26 00:00:00,280,22
2010-05-27 00:00:00,279,18
2010-05-28 00:00:00,268,15
2010-05-29 00:00:00,280,12
2010-05-30 00:00:00,267,15
2010-05-31 00:00:00,267,21
2010-06-01 00:00:00,286,30
2010-06-02 00:00:00,286,37
2010-06-03 00:00:00,288,47
2010-06-04 00:00:00,288,57
2010-06-05 00:00:00,288,64
2010-06-06 00:00:00,289,60
2010-06-07 00:00:00,290,51
2010-06-08 00:00:00,290,42
2010-06-09 00:00:00,287,32
2010-06-10 00:00:00,284,21
2010-06-11 00:00:00,284,11
2010-06-12 00:00:00,283,6
2010-06-13 00:00:00,284,8
2010-06-14 00:00:00,285,11
2010-06-15 00:00:00,285,14
2010-06-16 00:00:00,285,23
2010-06-17 00:00:00,285,34
2010-06-18 00:00:00,283,36
2010-06-19 00:00:00,286,33
2010-06-20 00:00:00,287,35
2010-06-21 00:00:00,287,32
2010-06-22 00:00:00,287,27
2010-06-23 00:00:00,288,20
2010-06-24 00:00:00,288,13
2010-06-25 00:00:00,287,14
2010-06-26 00:00:00,288,19
2010-06-27 00:00:00,288,15
2010-06-28 00:00:00,285,18
2010-06-29 00:00:00,288,26
2010-06-30 00:00:00,287,25
2010-07-01 00:00:00,290,21
2010-07-02 00:00:00,290,20
2010-07-03 00:00:00,290,21
2010-07-04 00:00:00,291,29
2010-07-05 00:00:00,291,26
2010-07-06 00:00:00,291,18
2010-07-07 00:00:00,291,17
2010-07-08 00:00:00,289,17
2010-07-09 00:00:00,289,14
2010-07-10 00:00:00,287,12
2010-07-11 00:00:00,287,4
2010-07-12 00:00:00,287,6
2010-07-13 00:00:00,288,6
2010-07-14 00:00:00,288,6
2010-07-15 00:00:00,289,13
2010-07-16 00:00:00,289,16
2010-07-17 00:00:00,289,12
2010-07-18 00:00:00,288,12
2010-07-19 00:00:00,290,10
2010-07-20 00:00:00,291,17
2010-07-21 00:00:00,290,26
2010-07-22 00:00:00,290,21
2010-07-23 00:00:00,289,19
2010-07-24 00:00:00,289,19
2010-07-25 00:00:00,289,27
2010-07-26 00:00:00,286,27
2010-07-27 00:00:00,288,20
2010-07-28 00:00:00,289,11
2010-07-29 00:00:00,290,19
2010-07-30 00:00:00,289,25
2010-07-31 00:00:00,290,25
2010-08-01 00:00:00,-999,18
2010-08-02 00:00:00,281,19
2010-08-03 00:00:00,288,23
2010-08-04 00:00:00,284,26
2010-08-05 00:00:00,284,16
2010-08-06 00:00:00,286,13
2010-08-07 00:00:00,288,13
2010-08-08 00:00:00,282,14
2010-08-09 00:00:00,281,21
2010-08-10 00:00:00,289,28
2010-08-11 00:00:00,289,33
2010-08-12 00:00:00,289,42
2010-08-13 00:00:00,289,47
2010-08-14 00:00:00,289,47
2010-08-15 00:00:00,288,45
2010-08-16 00:00:00,286,37
2010-08-17 00:00:00,284,28
2010-08-18 00:00:00,291,22
2010-08-19 00:00:00,-999,14
2010-08-20 00:00:00,282,5
2010-08-21 00:00:00,282,6
2010-08-22 00:00:00,283,12
2010-08-23 00:00:00,283,14
2010-08-24 00:00:00,284,22
2010-08-25 00:00:00,283,21
2010-08-26 00:00:00,283,20
2010-08-27 00:00:00,283,23
2010-08-28 00:00:00,290,22
2010-08-29 00:00:00,283,18
2010-08-30 00:00:00,289,21
2010-08-31 00:00:00,289,12
2010-09-01 00:00:00,272,20
2010-09-02 00:00:00,283,23
2010-09-03 00:00:00,283,20
2010-09-04 00:00:00,283,21
2010-09-05 00:00:00,283,23
2010-09-06 00:00:00,282,26
2010-09-07 00:00:00,282,25
2010-09-10 00:00:00,280,16
2010-09-11 00:00:00,277,15
2010-09-12 00:00:00,277,15
2010-09-13 00:00:00,277,12
2010-09-14 00:00:00,276,12
2010-09-15 00:00:00,276,11
2010-09-16 00:00:00,276,10
2010-09-17 00:00:00,275,10
2010-09-18 00:00:00,283,10
2010-09-19 00:00:00,272,9
2010-09-20 00:00:00,272,4
2010-09-21 00:00:00,271,4
2010-09-22 00:00:00,271,5
2010-09-23 00:00:00,271,6
2010-09-24 00:00:00,269,6
2010-09-25 00:00:00,269,6
2010-09-26 00:00:00,269,3
2010-09-27 00:00:00,-999,3
2010-09-28 00:00:00,283,3
2010-09-29 00:00:00,283,1
