Date,Surface temperature average weight,Number of cloud free observations
2013-09-25 00:00:00,-999,6
2013-09-26 00:00:00,271,5
2013-09-27 00:00:00,270,4
2013-09-28 00:00:00,271,5
2013-09-29 00:00:00,272,8
2013-09-30 00:00:00,273,13
2013-10-01 00:00:00,273,15
2013-10-02 00:00:00,273,23
2013-10-03 00:00:00,273,21
2013-10-04 00:00:00,273,26
2013-10-05 00:00:00,273,30
2013-10-06 00:00:00,272,29
2013-10-07 00:00:00,272,28
2013-10-08 00:00:00,272,29
2013-10-09 00:00:00,273,31
2013-10-10 00:00:00,273,37
2013-10-11 00:00:00,273,31
2013-10-12 00:00:00,273,27
2013-10-13 00:00:00,273,30
2013-10-14 00:00:00,273,34
2013-10-15 00:00:00,273,39
2013-10-16 00:00:00,272,35
2013-10-17 00:00:00,272,34
2013-10-18 00:00:00,271,37
2013-10-19 00:00:00,270,42
2013-10-20 00:00:00,269,41
2013-10-21 00:00:00,267,35
2013-10-22 00:00:00,266,26
2013-10-23 00:00:00,265,23
2013-10-24 00:00:00,264,23
2013-10-25 00:00:00,264,23
2013-10-26 00:00:00,265,18
2013-10-27 00:00:00,264,17
2013-10-28 00:00:00,262,21
2013-10-29 00:00:00,263,31
2013-10-30 00:00:00,262,34
2013-10-31 00:00:00,261,34
2013-11-01 00:00:00,259,41
2013-11-02 00:00:00,258,50
2013-11-03 00:00:00,257,52
2013-11-04 00:00:00,258,50
2013-11-05 00:00:00,257,47
2013-11-06 00:00:00,256,48
2013-11-07 00:00:00,256,49
2013-11-08 00:00:00,258,39
2013-11-09 00:00:00,259,29
2013-11-10 00:00:00,260,24
2013-11-11 00:00:00,257,20
2013-11-12 00:00:00,256,13
2013-11-13 00:00:00,257,6
2013-11-14 00:00:00,-999,-999
2013-11-15 00:00:00,247,5
2013-11-16 00:00:00,247,7
2013-11-17 00:00:00,250,16
2013-11-18 00:00:00,249,24
2013-11-19 00:00:00,249,28
2013-11-20 00:00:00,248,33
2013-11-21 00:00:00,248,40
2013-11-22 00:00:00,248,35
2013-11-23 00:00:00,249,37
2013-11-24 00:00:00,247,28
2013-11-25 00:00:00,248,24
2013-11-26 00:00:00,249,22
2013-11-27 00:00:00,250,20
2013-11-28 00:00:00,254,16
2013-11-29 00:00:00,253,27
2013-11-30 00:00:00,253,26
2013-12-01 00:00:00,253,26
2013-12-02 00:00:00,254,24
2013-12-03 00:00:00,251,29
2013-12-04 00:00:00,249,30
2013-12-05 00:00:00,249,30
2013-12-06 00:00:00,246,26
2013-12-07 00:00:00,242,32
2013-12-08 00:00:00,241,35
2013-12-09 00:00:00,240,37
2013-12-10 00:00:00,240,36
2013-12-11 00:00:00,240,34
2013-12-12 00:00:00,239,34
2013-12-13 00:00:00,239,37
2013-12-14 00:00:00,241,33
2013-12-15 00:00:00,242,38
2013-12-16 00:00:00,243,40
2013-12-17 00:00:00,244,36
2013-12-18 00:00:00,243,42
2013-12-19 00:00:00,243,41
2013-12-20 00:00:00,244,35
2013-12-21 00:00:00,240,43
2013-12-22 00:00:00,239,47
2013-12-23 00:00:00,237,52
2013-12-24 00:00:00,236,62
2013-12-25 00:00:00,236,62
2013-12-26 00:00:00,235,60
2013-12-27 00:00:00,235,56
2013-12-28 00:00:00,236,43
2013-12-29 00:00:00,236,31
2013-12-30 00:00:00,236,20
